left_eye,forehead,right_eye,nose_bridge,left_cheek,right_cheek,nose,mouth
0.61,0.2,0.8,0.22,0.08,0.36,0.83,0.95
0.61,0.2,0.8,0.28,0.11,0.21,1.0,1.0
0.55,0.0,0.88,0.33,0.11,0.36,0.92,1.0
0.61,0.0,0.73,0.0,0.0,0.21,0.0,0.15
0.53,0.1,0.78,0.28,0.11,0.36,0.83,0.95
0.55,0.1,0.9,0.33,0.14,0.21,1.0,1.0
0.73,0.1,0.78,0.11,0.22,0.38,0.58,0.85
0.76,0.2,0.86,0.17,0.22,0.38,0.58,0.9
0.73,0.2,0.71,0.11,0.28,0.38,0.5,0.9
0.71,0.1,0.84,0.11,0.25,0.38,0.75,1.0
0.69,0.0,0.82,0.11,0.25,0.43,0.75,1.0
0.71,0.1,0.65,0.17,0.33,0.31,0.83,1.0
0.61,0.1,0.82,0.28,0.03,0.14,0.17,0.35
0.67,0.1,0.8,0.33,0.03,0.07,0.17,0.25
0.59,0.0,0.69,0.0,0.06,0.17,0.0,0.2
0.69,0.1,0.84,0.28,0.03,0.14,0.17,0.3
0.73,0.2,0.78,0.28,0.03,0.0,0.17,0.3
0.67,0.3,0.71,0.28,0.03,0.0,0.17,0.25
0.76,0.3,0.76,0.28,0.03,0.1,0.17,0.25
0.82,0.0,0.65,0.06,0.42,0.26,0.83,1.0
0.78,0.0,0.61,0.17,0.36,0.4,0.83,0.95
0.71,0.0,0.61,0.06,0.42,0.24,0.58,0.9
0.76,0.0,0.59,0.11,0.47,0.29,0.75,1.0
0.73,0.0,0.65,0.17,0.44,0.26,0.75,0.95
0.8,0.0,0.57,0.06,0.53,0.19,0.5,0.9
0.63,0.0,0.71,0.11,0.39,0.38,0.67,0.45
0.55,0.2,0.41,0.22,0.31,0.14,0.92,0.8
0.53,0.1,0.33,0.22,0.25,0.21,1.0,0.8
0.55,0.3,0.37,0.17,0.31,0.1,0.92,0.8
0.65,0.0,0.92,0.28,0.36,0.43,1.0,1.0
0.65,0.1,0.94,0.28,0.31,0.52,1.0,1.0
0.71,0.0,0.86,0.28,0.44,0.52,1.0,1.0
0.29,0.0,0.76,0.0,0.22,0.19,1.0,0.8
0.27,0.0,0.8,0.0,0.19,0.29,1.0,0.75
0.27,0.0,0.76,0.0,0.25,0.14,1.0,0.8
0.94,0.0,0.35,0.22,0.67,0.12,0.58,0.8
0.59,0.0,0.63,0.11,0.22,0.48,0.58,0.4
0.92,0.0,0.41,0.28,0.61,0.1,0.67,0.85
0.96,0.1,0.49,0.17,0.67,0.07,0.58,0.7
0.82,0.0,0.76,0.33,0.22,0.24,0.83,0.9
0.71,0.0,0.86,0.33,0.14,0.1,0.83,0.8
0.8,0.0,0.71,0.33,0.19,0.21,0.83,0.8
0.71,0.0,0.71,0.28,0.17,0.17,0.83,0.6
0.69,0.0,0.71,0.28,0.11,0.05,0.83,0.6
0.73,0.0,0.71,0.28,0.14,0.17,0.75,0.7
0.78,0.0,0.61,0.06,0.44,0.14,1.0,0.7
0.73,0.0,0.61,0.06,0.42,0.14,0.92,0.7
0.63,0.0,0.65,0.11,0.39,0.33,0.67,0.4
0.78,0.0,0.63,0.0,0.36,0.12,1.0,0.7
0.53,0.0,0.53,0.0,0.25,0.12,0.92,0.65
0.63,0.1,0.53,0.06,0.28,0.24,1.0,0.8
0.51,0.1,0.61,0.0,0.31,0.12,0.83,0.55
0.47,0.4,0.35,0.0,0.28,0.19,0.67,0.65
0.55,0.3,0.45,0.0,0.31,0.26,0.83,0.65
0.55,0.4,0.61,0.0,0.39,0.17,0.92,0.65
0.76,0.0,0.76,0.22,0.22,0.33,0.92,0.95
0.71,0.0,0.63,0.17,0.19,0.31,0.92,0.85
0.76,0.0,0.69,0.11,0.14,0.19,0.92,0.9
0.61,0.0,0.69,0.11,0.39,0.55,0.75,0.6
0.61,0.0,0.55,0.17,0.11,0.05,0.75,1.0
0.67,0.0,0.53,0.17,0.08,0.07,0.83,1.0
0.63,0.0,0.51,0.0,0.22,0.02,0.75,1.0
0.45,0.0,0.57,0.17,0.0,0.0,0.92,0.5
0.49,0.0,0.57,0.17,0.0,0.0,0.75,0.4
0.45,0.0,0.63,0.06,0.0,0.0,1.0,0.5
0.39,0.0,0.57,0.11,0.0,0.14,0.83,0.65
0.37,0.0,0.51,0.11,0.0,0.14,0.75,0.6
0.37,0.0,0.49,0.11,0.0,0.07,0.75,0.65
0.76,0.0,0.57,0.17,0.22,0.0,0.33,0.85
0.59,0.0,0.67,0.17,0.39,0.48,0.58,0.45
0.69,0.0,0.63,0.28,0.19,0.0,0.33,0.8
0.78,0.0,0.65,0.11,0.22,0.0,0.33,0.85
0.65,0.0,0.71,0.28,0.28,0.36,1.0,1.0
0.65,0.0,0.65,0.33,0.28,0.36,1.0,1.0
0.67,0.0,0.71,0.28,0.36,0.29,1.0,1.0
0.61,0.0,0.8,0.33,0.36,0.48,1.0,1.0
0.57,0.0,0.84,0.33,0.31,0.43,1.0,1.0
0.61,0.0,0.63,0.28,0.33,0.48,1.0,1.0
0.9,0.0,0.53,0.28,0.81,0.1,0.58,0.65
0.88,0.1,0.51,0.33,0.83,0.14,0.58,0.6
0.57,0.0,0.57,0.0,0.17,0.07,0.75,1.0
0.65,0.0,0.76,0.11,0.47,0.52,0.75,0.55
0.92,0.0,0.31,0.28,0.81,0.1,0.5,0.65
0.69,0.0,0.78,0.28,0.44,0.48,1.0,1.0
0.69,0.1,0.8,0.28,0.5,0.5,1.0,1.0
0.73,0.1,0.76,0.22,0.39,0.5,1.0,1.0
0.92,0.0,0.55,0.17,0.72,0.1,0.42,0.8
0.88,0.0,0.55,0.22,0.72,0.1,0.42,0.7
0.84,0.0,0.51,0.11,0.72,0.02,0.33,0.65
0.35,0.0,0.45,0.11,0.47,0.36,1.0,1.0
0.37,0.0,0.45,0.22,0.5,0.48,1.0,1.0
0.35,0.0,0.41,0.17,0.56,0.38,1.0,1.0
0.57,0.4,0.57,0.28,0.33,0.24,0.58,0.8
0.73,0.4,0.86,0.11,0.06,0.12,1.0,0.95
0.69,0.5,0.8,0.11,0.06,0.21,1.0,0.95
0.71,0.5,0.9,0.11,0.14,0.12,1.0,1.0
0.71,0.1,0.9,0.22,0.31,0.55,1.0,1.0
0.61,0.2,0.88,0.22,0.19,0.55,1.0,0.9
0.76,0.1,0.88,0.22,0.28,0.5,1.0,1.0
0.57,0.2,0.73,0.22,0.61,0.67,1.0,1.0
0.59,0.2,0.8,0.22,0.56,0.69,1.0,1.0
0.61,0.3,0.78,0.22,0.64,0.55,1.0,1.0
0.53,0.1,0.71,0.28,0.61,0.67,1.0,1.0
0.61,0.6,0.51,0.33,0.31,0.33,0.67,0.8
0.57,0.1,0.65,0.33,0.56,0.76,1.0,1.0
0.59,0.1,0.8,0.17,0.69,0.62,1.0,1.0
0.61,0.0,0.41,0.17,0.25,0.0,0.92,1.0
0.63,0.0,0.43,0.28,0.19,0.0,0.92,1.0
0.73,0.0,0.49,0.17,0.33,0.0,0.83,1.0
0.53,0.0,0.65,0.06,0.03,0.05,1.0,0.75
0.51,0.0,0.67,0.11,0.03,0.07,1.0,0.6
0.55,0.0,0.63,0.11,0.08,0.02,1.0,0.75
0.55,0.0,0.65,0.0,0.06,0.05,1.0,0.7
0.59,0.0,0.65,0.0,0.03,0.07,1.0,0.75
0.51,0.3,0.57,0.22,0.36,0.14,0.58,0.85
0.63,0.0,0.71,0.0,0.08,0.02,1.0,0.8
0.63,0.0,0.57,0.28,0.5,0.24,0.83,1.0
0.63,0.0,0.47,0.28,0.39,0.19,0.75,1.0
0.63,0.0,0.57,0.33,0.44,0.26,0.67,0.95
0.86,0.4,0.49,0.11,0.44,0.0,0.5,0.8
0.86,0.3,0.35,0.11,0.36,0.0,0.5,0.75
0.76,0.3,0.43,0.11,0.47,0.0,0.5,0.75
0.82,0.2,0.37,0.11,0.44,0.0,0.67,0.95
0.9,0.4,0.41,0.11,0.44,0.0,0.67,0.9
0.8,0.4,0.53,0.11,0.5,0.0,0.58,1.0
0.61,0.7,0.37,0.33,0.25,0.36,0.67,0.8
0.73,0.1,0.65,0.17,0.42,0.6,1.0,1.0
0.67,0.1,0.65,0.22,0.36,0.62,1.0,1.0
0.76,0.1,0.69,0.22,0.44,0.55,1.0,1.0
0.76,0.1,0.63,0.11,0.31,0.07,0.58,0.85
0.76,0.2,0.61,0.11,0.19,0.0,0.58,0.8
0.8,0.1,0.71,0.11,0.28,0.07,0.5,0.85
0.78,0.0,0.86,0.44,0.44,0.5,1.0,1.0
0.69,0.0,0.92,0.44,0.42,0.52,1.0,0.95
0.76,0.0,0.82,0.44,0.39,0.48,1.0,0.95
0.8,1.0,0.78,0.11,0.14,0.19,1.0,0.6
0.55,0.2,0.35,0.33,0.14,0.36,0.58,0.75
0.86,1.0,0.78,0.17,0.11,0.19,1.0,0.55
0.73,1.0,0.88,0.06,0.17,0.12,1.0,0.55
0.22,0.0,0.31,0.0,0.19,0.29,1.0,0.7
0.24,0.0,0.33,0.0,0.17,0.38,1.0,0.75
0.22,0.0,0.33,0.0,0.25,0.26,1.0,0.85
0.18,0.0,0.39,0.0,0.19,0.24,1.0,0.4
0.16,0.0,0.27,0.0,0.19,0.24,1.0,0.4
0.2,0.0,0.33,0.0,0.25,0.24,1.0,0.45
0.86,0.1,0.57,0.11,0.58,0.36,0.92,1.0
0.78,0.2,0.51,0.11,0.53,0.43,0.92,1.0
0.61,0.6,0.51,0.33,0.33,0.26,0.67,0.85
0.88,0.2,0.69,0.11,0.61,0.24,1.0,1.0
0.53,0.0,0.22,0.06,0.03,0.0,0.5,0.4
0.57,0.0,0.27,0.11,0.03,0.0,0.58,0.4
0.55,0.0,0.24,0.06,0.03,0.0,0.5,0.4
0.78,0.0,0.0,0.0,0.83,0.0,0.33,0.2
0.8,0.0,0.0,0.0,0.75,0.0,0.42,0.3
0.76,0.0,0.0,0.0,0.83,0.0,0.25,0.2
0.45,0.0,0.22,0.0,0.03,0.0,0.08,0.2
0.43,0.0,0.2,0.0,0.03,0.0,0.17,0.15
0.55,0.0,0.2,0.0,0.03,0.0,0.25,0.25
0.53,0.4,0.31,0.44,0.25,0.31,0.42,0.55
0.53,0.0,0.18,0.0,0.06,0.0,0.08,0.2
0.53,0.0,0.22,0.0,0.06,0.0,0.08,0.2
0.55,0.0,0.16,0.0,0.06,0.0,0.08,0.15
0.69,0.0,0.84,0.28,0.42,0.43,1.0,0.85
0.67,0.0,0.78,0.33,0.39,0.5,1.0,0.9
0.71,0.0,0.86,0.28,0.44,0.38,1.0,0.9
0.59,0.5,0.35,0.44,0.36,0.64,0.92,0.7
0.65,0.5,0.41,0.5,0.36,0.79,0.92,0.7
0.63,0.6,0.53,0.44,0.44,0.71,0.92,0.7
0.8,0.0,0.59,0.28,0.19,0.1,0.58,0.6
0.55,0.3,0.35,0.44,0.19,0.4,0.5,0.5
0.8,0.0,0.59,0.33,0.22,0.14,0.67,0.6
0.8,0.0,0.41,0.22,0.28,0.0,0.58,0.5
0.84,1.0,0.84,0.22,0.33,0.33,1.0,1.0
0.84,1.0,0.69,0.22,0.33,0.43,1.0,1.0
0.78,1.0,0.8,0.22,0.33,0.19,1.0,1.0
0.71,0.2,0.37,0.17,0.47,0.43,0.92,1.0
0.76,0.3,0.31,0.17,0.39,0.52,0.92,1.0
0.76,0.3,0.45,0.17,0.47,0.4,1.0,1.0
0.53,0.4,0.33,0.39,0.31,0.31,0.42,0.6
0.57,0.0,0.63,0.11,0.19,0.21,0.92,0.85
0.63,0.0,0.57,0.11,0.28,0.21,1.0,0.65
0.69,0.0,0.53,0.22,0.28,0.36,1.0,0.55
0.63,0.0,0.53,0.11,0.39,0.24,1.0,0.65
0.65,0.0,0.61,0.11,0.28,0.29,1.0,0.75
0.61,0.1,0.55,0.17,0.28,0.36,1.0,0.7
0.67,0.1,0.63,0.11,0.39,0.21,1.0,0.75
0.59,0.4,0.71,0.28,0.31,0.55,0.92,0.35
0.67,0.3,0.8,0.28,0.25,0.6,0.92,0.25
0.55,0.3,0.82,0.28,0.36,0.45,0.92,0.4
0.53,0.2,0.76,0.33,0.42,0.6,0.92,0.35
0.49,0.0,0.57,0.11,0.14,0.24,0.92,0.9
0.57,0.3,0.69,0.33,0.39,0.67,0.92,0.35
0.49,0.3,0.71,0.28,0.42,0.55,0.92,0.3
0.78,0.0,0.65,0.0,0.56,0.21,0.92,0.8
0.73,0.0,0.55,0.0,0.47,0.29,1.0,0.8
0.82,0.0,0.57,0.0,0.53,0.21,0.92,0.85
0.8,0.0,0.69,0.0,0.47,0.19,0.83,0.9
0.78,0.0,0.65,0.0,0.42,0.26,0.83,0.85
0.86,0.1,0.73,0.0,0.53,0.19,0.83,0.95
0.9,0.1,0.73,0.0,0.44,0.12,0.83,0.95
0.86,0.1,0.69,0.0,0.53,0.19,0.92,0.9
0.51,0.0,0.57,0.0,0.22,0.14,0.83,0.85
0.94,0.2,0.78,0.11,0.5,0.07,0.58,1.0
0.86,0.0,0.59,0.06,0.58,0.24,0.83,0.85
0.82,0.0,0.57,0.0,0.53,0.21,0.92,0.8
0.9,0.1,0.63,0.06,0.53,0.1,0.83,0.8
0.73,0.6,0.78,0.17,0.39,0.43,0.67,0.4
0.71,0.4,0.76,0.17,0.39,0.5,0.67,0.3
0.65,0.4,0.76,0.11,0.42,0.38,0.67,0.3
0.69,0.2,0.82,0.28,0.44,0.43,0.58,0.15
0.65,0.1,0.73,0.28,0.33,0.52,0.67,0.15
0.69,0.1,0.82,0.17,0.42,0.4,0.58,0.15
0.63,0.2,0.8,0.56,0.11,0.43,0.67,0.8
0.71,0.0,0.65,0.28,0.28,0.02,0.75,0.7
0.67,0.0,0.59,0.17,0.14,0.02,0.67,0.7
0.73,0.0,0.61,0.17,0.17,0.0,0.67,0.7
0.78,0.2,0.69,0.17,0.17,0.02,0.83,0.9
0.78,0.1,0.65,0.11,0.08,0.0,0.75,0.85
0.73,0.1,0.67,0.11,0.19,0.0,0.75,0.95
0.63,0.0,0.57,0.0,0.14,0.14,0.0,0.1
0.61,0.0,0.57,0.0,0.08,0.07,0.0,0.1
0.67,0.0,0.63,0.0,0.11,0.05,0.0,0.1
0.86,0.0,0.24,0.22,0.67,0.24,0.67,0.75
0.53,0.2,0.8,0.5,0.03,0.43,0.67,0.8
0.86,0.0,0.24,0.22,0.69,0.31,0.75,0.75
0.94,0.1,0.27,0.11,0.69,0.21,0.67,0.7
0.88,0.0,0.24,0.17,0.69,0.26,0.67,0.75
0.86,0.0,0.22,0.22,0.69,0.26,0.67,0.7
0.92,0.1,0.24,0.17,0.75,0.21,0.67,0.7
0.67,0.1,0.47,0.11,0.36,0.24,1.0,1.0
0.65,0.1,0.31,0.17,0.33,0.24,1.0,1.0
0.65,0.1,0.43,0.11,0.42,0.14,1.0,1.0
0.67,0.0,0.31,0.11,0.47,0.24,1.0,1.0
0.59,0.0,0.27,0.11,0.42,0.26,1.0,1.0
0.57,0.0,0.33,0.11,0.47,0.26,1.0,1.0
0.63,0.3,0.88,0.56,0.11,0.36,0.67,0.85
0.67,0.0,0.31,0.0,0.44,0.12,1.0,1.0
0.94,0.3,0.24,0.17,0.58,0.0,0.58,0.7
0.94,0.3,0.2,0.17,0.56,0.0,0.58,0.8
0.9,0.3,0.27,0.17,0.61,0.0,0.58,0.7
0.1,0.0,0.14,0.11,0.39,0.48,1.0,0.2
0.04,0.0,0.12,0.11,0.31,0.55,1.0,0.2
0.02,0.0,0.02,0.11,0.36,0.36,1.0,0.2
0.04,0.0,0.12,0.0,0.22,0.36,1.0,0.7
0.06,0.0,0.04,0.0,0.19,0.5,1.0,0.75
0.06,0.0,0.12,0.0,0.28,0.36,1.0,0.75
0.55,0.1,0.82,0.61,0.08,0.43,0.75,0.75
0.82,0.0,0.76,0.28,0.19,0.14,0.75,1.0
0.8,0.1,0.71,0.39,0.14,0.1,0.83,1.0
0.8,0.1,0.71,0.28,0.11,0.12,0.67,1.0
0.55,0.0,0.59,0.0,0.19,0.17,0.25,0.55
0.57,0.0,0.67,0.0,0.19,0.19,0.25,0.55
0.57,0.0,0.55,0.0,0.22,0.1,0.25,0.6
0.61,0.0,0.61,0.0,0.19,0.1,0.42,0.5
0.57,0.0,0.76,0.0,0.25,0.1,0.42,0.55
0.61,0.0,0.63,0.0,0.17,0.07,0.33,0.5
0.69,0.0,0.67,0.33,0.39,0.02,0.83,0.7
0.59,0.2,0.82,0.61,0.08,0.52,0.75,0.75
0.67,0.0,0.59,0.33,0.39,0.02,0.83,0.55
0.71,0.0,0.65,0.28,0.33,0.0,0.83,0.6
0.78,0.5,0.61,0.22,0.47,0.0,0.5,0.35
0.82,0.5,0.61,0.22,0.44,0.02,0.58,0.4
0.78,0.5,0.69,0.22,0.56,0.02,0.5,0.35
0.71,0.0,0.53,0.33,0.53,0.05,0.5,0.35
0.71,0.0,0.45,0.33,0.42,0.0,0.5,0.3
0.73,0.0,0.59,0.33,0.5,0.02,0.5,0.35
0.73,0.0,0.92,0.0,0.19,0.26,1.0,1.0
0.73,0.0,0.96,0.0,0.17,0.38,1.0,1.0
0.59,0.1,0.92,0.61,0.14,0.43,0.75,0.8
0.71,0.0,0.92,0.0,0.25,0.26,1.0,1.0
0.59,0.1,0.59,0.06,0.0,0.0,0.0,0.05
0.57,0.0,0.55,0.06,0.0,0.0,0.0,0.0
0.59,0.1,0.63,0.06,0.0,0.0,0.0,0.0
0.57,0.0,0.55,0.0,0.0,0.0,0.17,0.0
0.57,0.1,0.53,0.0,0.0,0.0,0.17,0.0
0.57,0.0,0.59,0.0,0.0,0.0,0.08,0.0
0.82,0.3,0.71,0.11,0.39,0.62,0.17,0.5
0.86,0.3,0.73,0.11,0.33,0.76,0.17,0.55
0.84,0.3,0.65,0.17,0.44,0.64,0.25,0.5
0.63,0.1,0.76,0.0,0.0,0.07,0.33,0.75
0.82,0.2,0.71,0.22,0.44,0.0,0.58,0.9
0.82,0.3,0.61,0.28,0.44,0.0,0.58,0.9
0.84,0.4,0.69,0.22,0.53,0.0,0.58,0.8
0.69,0.2,0.63,0.06,0.14,0.0,0.75,0.95
0.69,0.1,0.63,0.11,0.11,0.0,0.75,0.95
0.73,0.2,0.57,0.06,0.14,0.0,0.75,0.9
0.61,0.0,0.53,0.11,0.22,0.07,0.42,0.75
0.63,0.0,0.59,0.28,0.14,0.07,0.42,0.75
0.69,0.0,0.61,0.11,0.28,0.07,0.5,0.8
0.39,0.0,0.45,0.0,0.03,0.0,0.17,0.15
0.53,0.2,0.65,0.0,0.0,0.0,0.17,0.6
0.31,0.1,0.35,0.06,0.06,0.0,0.17,0.3
0.29,0.0,0.41,0.0,0.0,0.0,0.17,0.1
0.29,0.1,0.53,0.11,0.0,0.0,0.17,0.3
0.22,0.2,0.37,0.06,0.0,0.0,0.0,0.2
0.29,0.1,0.45,0.06,0.0,0.0,0.0,0.1
0.76,0.2,0.8,0.17,0.0,0.24,0.92,1.0
0.73,0.2,0.86,0.17,0.0,0.14,0.83,0.9
0.73,0.2,0.78,0.17,0.0,0.19,0.92,1.0
0.63,0.0,0.86,0.33,0.03,0.29,0.83,0.6
0.61,0.1,0.86,0.39,0.03,0.38,0.83,0.55
0.55,0.1,0.78,0.0,0.0,0.07,0.0,0.6
0.65,0.1,0.71,0.33,0.03,0.33,0.92,0.65
0.78,1.0,0.8,0.39,0.31,0.62,0.83,1.0
0.78,1.0,0.78,0.39,0.25,0.64,0.83,1.0
0.76,1.0,0.9,0.39,0.36,0.6,0.92,1.0
0.45,0.0,0.67,0.0,0.0,0.0,0.0,0.05
0.47,0.0,0.55,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.65,0.0,0.0,0.0,0.0,0.0
0.47,0.0,0.51,0.0,0.0,0.0,0.0,0.05
0.45,0.1,0.51,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.59,0.0,0.0,0.0,0.0,0.0
0.41,0.0,0.71,0.0,0.0,0.14,0.0,0.2
0.84,0.5,1.0,0.33,0.94,0.9,1.0,0.8
0.86,0.5,1.0,0.33,0.92,0.9,1.0,0.8
0.92,0.4,0.98,0.33,0.92,0.9,1.0,0.8
0.86,0.4,1.0,0.5,1.0,1.0,1.0,0.85
0.82,0.5,1.0,0.5,1.0,0.98,1.0,0.8
0.86,0.4,0.98,0.44,0.89,0.95,1.0,0.75
0.76,0.1,0.61,0.28,0.36,0.29,0.5,0.95
0.78,0.2,0.63,0.28,0.36,0.31,0.5,1.0
0.76,0.2,0.63,0.33,0.44,0.24,0.5,0.95
0.69,0.0,0.49,0.33,0.44,0.33,0.83,1.0
0.45,0.1,0.69,0.0,0.0,0.14,0.0,0.2
0.63,0.0,0.49,0.33,0.36,0.33,0.83,1.0
0.67,0.0,0.55,0.33,0.47,0.33,0.67,1.0
0.67,0.0,0.73,0.0,0.28,0.17,1.0,0.75
0.57,0.0,0.78,0.0,0.19,0.19,1.0,0.7
0.61,0.0,0.59,0.0,0.25,0.07,1.0,0.7
0.53,0.0,0.63,0.11,0.36,0.26,1.0,0.2
0.53,0.0,0.59,0.11,0.28,0.29,1.0,0.2
0.53,0.0,0.61,0.11,0.39,0.21,1.0,0.2
0.51,0.2,0.71,0.17,0.0,0.57,0.25,0.85
0.51,0.1,0.71,0.11,0.0,0.55,0.25,0.85
0.43,0.1,0.8,0.0,0.0,0.14,0.0,0.3
0.53,0.2,0.76,0.06,0.0,0.45,0.25,0.85
0.47,0.0,0.86,0.11,0.0,0.43,0.33,0.8
0.51,0.0,0.86,0.11,0.0,0.45,0.25,0.6
0.49,0.0,0.92,0.06,0.0,0.5,0.5,0.8
0.65,0.2,0.39,0.0,0.0,0.0,0.33,0.0
0.65,0.2,0.31,0.0,0.0,0.0,0.33,0.0
0.63,0.3,0.45,0.0,0.0,0.0,0.33,0.0
0.88,0.5,0.98,0.28,0.61,0.71,1.0,1.0
0.92,0.5,1.0,0.28,0.58,0.74,1.0,1.0
0.9,0.5,0.94,0.28,0.72,0.71,1.0,1.0
0.51,0.0,0.18,0.17,0.39,0.29,1.0,0.75
0.33,0.0,0.9,0.0,0.0,0.43,0.25,0.25
0.86,0.1,0.86,0.33,0.58,0.69,1.0,1.0
0.86,0.0,0.88,0.39,0.53,0.69,1.0,1.0
0.82,0.1,0.8,0.33,0.64,0.6,1.0,1.0
0.16,0.0,0.41,0.11,0.0,0.05,0.0,0.25
0.18,0.0,0.43,0.06,0.0,0.05,0.0,0.2
0.14,0.0,0.49,0.11,0.0,0.02,0.0,0.2
0.29,0.0,0.61,0.0,0.0,0.07,0.83,0.4
0.27,0.0,0.59,0.0,0.0,0.05,0.75,0.35
0.29,0.0,0.59,0.0,0.0,0.02,0.75,0.35
0.84,0.1,0.73,0.33,0.56,0.79,0.5,0.4
0.24,0.0,0.92,0.0,0.0,0.43,0.17,0.15
0.73,0.1,0.78,0.33,0.31,0.52,0.5,0.3
0.82,0.3,0.78,0.22,0.5,0.81,0.5,0.45
0.39,0.1,0.8,0.28,0.31,0.69,0.83,0.95
0.47,0.1,0.84,0.33,0.28,0.81,0.83,1.0
0.43,0.2,0.78,0.28,0.36,0.69,0.83,0.85
0.49,0.5,0.84,0.22,0.25,0.71,0.83,1.0
0.49,0.5,0.71,0.22,0.22,0.76,0.83,1.0
0.49,0.5,0.82,0.22,0.25,0.69,0.83,1.0
0.53,0.0,0.63,0.11,0.22,0.24,0.75,1.0
0.57,0.0,0.63,0.11,0.19,0.24,0.75,1.0
0.22,0.0,0.82,0.0,0.0,0.43,0.08,0.1
0.57,0.1,0.61,0.11,0.25,0.17,0.83,1.0
0.65,0.0,0.73,0.0,0.14,0.0,0.92,1.0
0.67,0.0,0.71,0.0,0.11,0.02,1.0,1.0
0.71,0.1,0.71,0.0,0.14,0.0,0.92,1.0
0.65,0.0,0.78,0.0,0.0,0.02,0.0,0.2
0.59,0.0,0.78,0.0,0.0,0.0,0.0,0.1
0.71,0.0,0.76,0.0,0.0,0.02,0.0,0.15
0.63,0.0,0.65,0.0,0.0,0.02,0.0,0.2
0.61,0.0,0.65,0.0,0.0,0.02,0.0,0.2
0.57,0.0,0.8,0.0,0.0,0.0,0.0,0.2
0.61,0.0,0.31,0.22,0.31,0.0,0.33,1.0
0.71,0.1,0.86,0.0,0.17,0.4,1.0,1.0
0.69,0.1,0.8,0.06,0.14,0.4,0.92,1.0
0.67,0.1,0.8,0.0,0.25,0.43,1.0,1.0
0.73,0.2,0.88,0.0,0.19,0.38,1.0,1.0
0.73,0.2,0.88,0.0,0.14,0.4,0.92,1.0
0.71,0.2,0.86,0.0,0.22,0.31,1.0,1.0
0.45,0.0,0.45,0.0,0.06,0.0,1.0,0.85
0.55,0.1,0.51,0.0,0.03,0.02,1.0,0.85
0.47,0.0,0.57,0.0,0.08,0.02,1.0,0.8
0.47,0.0,0.45,0.0,0.06,0.02,1.0,0.8
0.53,0.0,0.22,0.22,0.25,0.0,0.25,1.0
0.41,0.0,0.29,0.0,0.0,0.0,0.92,0.75
0.45,0.0,0.45,0.0,0.03,0.0,0.92,0.75
0.61,0.0,0.69,0.0,0.17,0.26,0.75,1.0
0.57,0.0,0.65,0.06,0.14,0.26,0.75,0.9
0.53,0.0,0.69,0.0,0.22,0.14,0.75,1.0
0.55,0.0,0.65,0.11,0.25,0.36,0.92,0.65
0.45,0.0,0.61,0.11,0.17,0.4,0.92,0.6
0.51,0.0,0.57,0.0,0.25,0.24,0.92,0.6
0.27,0.0,0.61,0.0,0.0,0.0,0.75,0.1
0.33,0.0,0.65,0.0,0.0,0.0,0.92,0.2
0.51,0.0,0.31,0.22,0.19,0.0,0.25,0.9
0.27,0.1,0.59,0.0,0.0,0.0,0.67,0.15
0.76,0.6,0.78,0.22,0.17,0.17,1.0,0.5
0.76,0.5,0.73,0.22,0.11,0.26,1.0,0.5
0.73,0.6,0.71,0.22,0.19,0.12,1.0,0.55
0.41,0.0,0.55,0.0,0.25,0.33,0.75,1.0
0.37,0.0,0.53,0.0,0.22,0.45,0.83,1.0
0.45,0.0,0.53,0.0,0.31,0.33,0.75,1.0
0.43,0.0,0.49,0.0,0.31,0.29,0.75,1.0
0.41,0.0,0.59,0.0,0.28,0.33,0.75,1.0
0.43,0.0,0.55,0.0,0.39,0.26,0.75,1.0
0.67,0.0,0.59,0.0,0.33,0.07,1.0,1.0
0.39,0.0,0.61,0.0,0.06,0.0,0.92,0.45
0.27,0.0,0.51,0.0,0.0,0.0,0.75,0.2
0.33,0.0,0.63,0.0,0.06,0.0,0.83,0.4
0.27,0.0,0.35,0.0,0.03,0.0,0.17,0.8
0.24,0.0,0.49,0.0,0.03,0.0,0.17,0.8
0.31,0.0,0.41,0.0,0.03,0.0,0.17,0.85
0.71,0.1,0.57,0.0,0.61,0.43,1.0,0.75
0.69,0.2,0.49,0.0,0.5,0.45,1.0,0.8
0.73,0.2,0.51,0.0,0.61,0.31,1.0,0.8
0.59,0.2,0.47,0.0,0.44,0.48,1.0,0.75
0.57,0.0,0.63,0.0,0.25,0.1,1.0,0.65
0.63,0.1,0.59,0.0,0.42,0.55,1.0,0.8
0.65,0.1,0.51,0.0,0.53,0.43,1.0,0.75
0.65,0.1,0.49,0.0,0.47,0.52,1.0,0.85
0.65,0.1,0.47,0.0,0.44,0.55,1.0,0.75
0.63,0.1,0.51,0.0,0.56,0.43,1.0,0.85
0.67,0.1,0.49,0.06,0.58,0.43,1.0,0.9
0.67,0.1,0.45,0.06,0.53,0.48,1.0,0.85
0.71,0.1,0.53,0.06,0.64,0.33,1.0,0.85
0.76,0.2,0.57,0.06,0.42,0.05,0.83,0.75
0.73,0.3,0.35,0.06,0.33,0.02,0.83,0.75
0.63,0.0,0.63,0.0,0.39,0.07,1.0,1.0
0.69,0.2,0.49,0.0,0.42,0.0,0.67,0.75
